transaction_id,account_id,amount,transaction_date,transaction_type
2310,231,248.77,2024-07-11,Credit
2311,231,1025.85,2024-03-01,Credit
2312,231,150.01,2024-09-28,Credit
2313,231,-3536.74,2024-07-23,Debit
2314,231,3759.33,2024-02-11,Credit
2315,231,4733.46,2024-10-03,Credit
2316,231,-1973.89,2024-07-06,Debit
2317,231,2908.07,2024-05-02,Credit
2318,231,-1443.9,2024-04-29,Debit
2319,231,2204.0,2024-06-09,Credit
2320,231,-223.84,2024-05-09,Debit
2321,231,3232.63,2024-06-09,Credit
2322,231,-4098.73,2024-05-27,Debit
2323,231,-2026.79,2024-07-06,Debit
2324,231,1749.64,2024-11-20,Credit
2325,231,2014.37,2024-07-16,Credit
2326,231,3588.03,2024-07-08,Credit
2327,232,251.81,2024-02-06,Credit
2328,232,-2405.0,2024-10-16,Debit
2329,232,-2206.48,2024-06-23,Debit
2330,232,-2532.45,2024-02-10,Debit
2331,232,4021.0,2024-05-28,Credit
2332,232,4480.53,2024-12-08,Credit
2333,232,-2275.91,2024-12-17,Debit
2334,232,1185.54,2024-01-04,Credit
2335,232,-590.5,2024-04-12,Debit
2336,232,-2887.46,2024-01-27,Debit
2337,232,1494.4,2024-09-22,Credit
2338,232,2236.84,2024-05-15,Credit
2339,232,-2873.54,2024-02-15,Debit
2340,232,-3390.04,2024-11-24,Debit
2341,232,1697.56,2024-02-15,Credit
2342,232,-3920.95,2024-02-21,Debit
2343,232,-937.31,2024-07-03,Debit
2344,232,-1734.49,2024-11-01,Debit
2345,232,3428.81,2024-02-08,Credit
2346,232,-1620.4,2024-11-13,Debit
2347,232,4542.39,2024-02-01,Credit
2348,232,-3485.1,2024-11-09,Debit
2349,232,-3517.8,2024-10-27,Debit
2350,232,2859.14,2024-06-11,Credit
2351,232,4718.42,2024-03-05,Credit
2352,232,-4701.54,2024-02-11,Debit
2353,232,-300.45,2024-09-30,Debit
2354,232,957.96,2024-04-05,Credit
2355,232,4306.17,2024-04-21,Credit
2356,232,-2890.99,2024-05-16,Debit
2357,232,867.19,2024-09-07,Credit
2358,232,-4131.62,2024-08-04,Debit
2359,232,-2604.38,2024-12-28,Debit
2360,232,3821.25,2024-05-10,Credit
2361,232,-1187.28,2024-12-06,Debit
2362,232,4254.22,2024-08-06,Credit
2363,232,-2056.17,2024-10-26,Debit
2364,232,1365.94,2024-12-12,Credit
2365,232,-2880.29,2024-03-26,Debit
2366,232,-2627.62,2024-02-08,Debit
2367,232,-1441.36,2024-02-27,Debit
2368,232,818.6,2024-07-31,Credit
2369,232,3129.91,2024-02-07,Credit
2370,232,229.94,2024-12-04,Credit
2371,232,-378.29,2024-03-19,Debit
2372,232,3769.57,2024-12-26,Credit
2373,232,341.45,2024-09-28,Credit
2374,232,-1065.57,2024-09-25,Debit
2375,232,-2920.05,2024-05-31,Debit
2376,232,-969.75,2024-10-12,Debit
2377,232,62.27,2024-01-11,Credit
2378,232,2310.97,2024-10-11,Credit
2379,232,3981.48,2024-12-07,Credit
2380,232,1710.42,2024-03-24,Credit
2381,233,-279.04,2024-07-06,Debit
2382,233,4778.45,2024-05-11,Credit
2383,233,1519.07,2024-10-12,Credit
2384,233,-1083.35,2024-08-07,Debit
2385,233,-2732.37,2024-09-17,Debit
2386,233,-2853.46,2024-06-30,Debit
2387,233,1756.91,2024-03-18,Credit
2388,233,-4686.28,2024-05-05,Debit
2389,233,972.8,2024-03-24,Credit
2390,233,-3201.97,2024-02-10,Debit
2391,233,3347.27,2024-06-30,Credit
2392,233,1969.17,2024-09-05,Credit
2393,233,-1136.52,2024-02-15,Debit
2394,233,547.61,2024-12-22,Credit
2395,233,3609.54,2024-02-28,Credit
2396,233,1859.37,2024-05-31,Credit
2397,233,-2867.96,2024-01-16,Debit
2398,233,-3651.52,2024-02-02,Debit
2399,233,1831.25,2024-12-29,Credit
2400,233,2070.45,2024-09-13,Credit
2401,233,-4293.58,2024-03-10,Debit
2402,233,-3566.11,2024-05-29,Debit
2403,233,3378.94,2024-01-25,Credit
2404,233,-2452.78,2024-10-04,Debit
2405,233,940.22,2024-05-26,Credit
2406,233,-3700.19,2024-08-22,Debit
2407,233,-4338.73,2024-02-16,Debit
2408,233,280.02,2024-03-11,Credit
2409,233,-3274.76,2024-06-26,Debit
2410,233,-4307.63,2024-02-19,Debit
2411,233,1866.8,2024-10-31,Credit
2412,233,-2253.41,2024-07-24,Debit
2413,233,-626.15,2024-11-28,Debit
2414,233,-3039.34,2024-01-19,Debit
2415,233,-2895.02,2024-01-14,Debit
2416,233,-529.36,2024-12-04,Debit
2417,233,2390.34,2024-05-12,Credit
2418,233,-4685.64,2024-12-22,Debit
2419,233,1854.33,2024-05-09,Credit
2420,233,-971.92,2024-04-25,Debit
2421,233,-1983.54,2024-07-13,Debit
2422,233,-4981.88,2024-07-24,Debit
2423,233,-3674.0,2024-02-11,Debit
2424,233,-4988.65,2024-03-06,Debit
2425,233,990.12,2024-03-13,Credit
2426,233,1841.7,2024-09-06,Credit
2427,233,-3027.33,2024-03-28,Debit
2428,233,-1046.97,2024-03-11,Debit
2429,233,-643.63,2024-01-28,Debit
2430,234,-1375.87,2024-06-19,Debit
2431,234,1699.61,2024-03-19,Credit
2432,234,2050.45,2024-12-19,Credit
2433,234,-4473.75,2024-03-13,Debit
2434,234,-840.02,2024-12-20,Debit
2435,234,-2444.28,2024-03-17,Debit
2436,234,1265.04,2024-04-12,Credit
2437,234,2617.25,2024-01-12,Credit
2438,234,-3113.91,2024-07-29,Debit
2439,234,356.2,2024-11-14,Credit
2440,234,1684.41,2024-12-04,Credit
2441,234,-2012.11,2024-06-01,Debit
2442,234,1572.61,2024-12-22,Credit
2443,234,-520.75,2024-04-07,Debit
2444,234,4684.43,2024-02-15,Credit
2445,234,3015.16,2024-08-14,Credit
2446,234,-209.82,2024-09-26,Debit
2447,234,-1400.26,2024-07-14,Debit
2448,234,3961.42,2024-12-16,Credit
2449,234,-2576.45,2024-03-09,Debit
2450,234,-1396.71,2024-01-25,Debit
2451,234,4215.88,2024-01-15,Credit
2452,234,-2665.73,2024-05-09,Debit
2453,234,187.29,2024-04-02,Credit
2454,234,-1821.22,2024-10-09,Debit
2455,234,-4632.88,2024-02-12,Debit
2456,234,3374.5,2024-06-23,Credit
2457,235,1847.39,2024-01-15,Credit
2458,235,-149.07,2024-12-14,Debit
2459,235,-412.23,2024-06-10,Debit
2460,235,-2599.07,2024-11-11,Debit
2461,235,306.21,2024-06-06,Credit
2462,235,4032.53,2024-06-06,Credit
2463,235,957.61,2024-08-04,Credit
2464,235,3701.32,2024-01-14,Credit
2465,235,4647.94,2024-06-06,Credit
2466,235,-1162.99,2024-07-18,Debit
2467,235,-2346.09,2024-08-03,Debit
2468,235,-3084.06,2024-02-06,Debit
2469,235,-2754.03,2024-10-18,Debit
2470,235,-992.6,2024-08-16,Debit
2471,235,-2046.99,2024-08-05,Debit
2472,235,-526.34,2024-03-16,Debit
2473,235,1860.45,2024-09-14,Credit
2474,235,-2679.96,2024-07-12,Debit
2475,235,2669.93,2024-11-12,Credit
2476,235,2808.6,2024-08-29,Credit
2477,235,-2884.37,2024-02-26,Debit
2478,235,4878.31,2024-01-08,Credit
2479,235,1263.51,2024-07-17,Credit
2480,235,472.95,2024-07-31,Credit
2481,235,2090.34,2024-09-07,Credit
2482,235,-3861.94,2024-09-27,Debit
2483,235,524.75,2024-07-15,Credit
2484,235,2810.78,2024-08-05,Credit
2485,236,1068.85,2024-08-09,Credit
2486,236,891.23,2024-10-26,Credit
2487,236,-1133.38,2024-02-28,Debit
2488,236,-2593.62,2024-10-14,Debit
2489,236,850.58,2024-04-20,Credit
2490,236,-4259.45,2024-01-03,Debit
2491,236,939.49,2024-10-20,Credit
2492,236,4435.18,2024-03-27,Credit
2493,236,-3180.77,2024-08-30,Debit
2494,236,-400.89,2024-10-16,Debit
2495,236,3510.15,2024-03-30,Credit
2496,236,-1571.01,2024-03-24,Debit
2497,236,1609.29,2024-01-15,Credit
2498,236,-4411.56,2024-05-03,Debit
2499,236,339.07,2024-07-21,Credit
2500,236,833.52,2024-11-26,Credit
2501,236,-4086.57,2024-11-15,Debit
2502,236,4178.82,2024-06-11,Credit
2503,236,-3051.26,2024-10-23,Debit
2504,236,-348.85,2024-01-06,Debit
2505,236,1919.37,2024-07-10,Credit
2506,236,-2172.03,2024-12-02,Debit
2507,236,2521.13,2024-06-21,Credit
2508,236,-1549.42,2024-01-25,Debit
2509,236,-4692.24,2024-08-11,Debit
2510,236,-393.3,2024-07-30,Debit
2511,237,-2711.92,2024-01-22,Debit
2512,237,-4895.75,2024-05-04,Debit
2513,237,-3009.5,2024-03-18,Debit
2514,237,-2577.86,2024-11-30,Debit
2515,237,-4076.76,2024-01-15,Debit
2516,237,-2752.89,2024-12-09,Debit
2517,237,-3276.29,2024-07-14,Debit
2518,237,-626.48,2024-07-09,Debit
2519,237,1821.18,2024-05-18,Credit
2520,237,-2306.58,2024-09-29,Debit
2521,237,-1457.23,2024-05-07,Debit
2522,237,-3821.47,2024-05-11,Debit
2523,237,-347.84,2024-05-05,Debit
2524,237,1712.18,2024-07-27,Credit
2525,237,4890.41,2024-10-19,Credit
2526,237,-2185.26,2024-10-04,Debit
2527,237,-3090.22,2024-04-02,Debit
2528,237,2650.9,2024-06-18,Credit
2529,237,-3738.36,2024-08-16,Debit
2530,237,-2046.86,2024-09-24,Debit
2531,237,2246.94,2024-05-06,Credit
2532,237,2507.68,2024-09-09,Credit
2533,237,512.51,2024-03-21,Credit
2534,237,-310.01,2024-11-06,Debit
2535,237,-3622.06,2024-11-16,Debit
2536,237,-2132.56,2024-01-06,Debit
2537,237,1375.4,2024-03-25,Credit
2538,237,-3652.76,2024-11-06,Debit
2539,237,-1247.64,2024-06-17,Debit
2540,237,3152.31,2024-11-28,Credit
2541,237,3914.62,2024-07-19,Credit
2542,237,-4336.76,2024-10-19,Debit
2543,237,3891.55,2024-05-27,Credit
2544,237,-4352.88,2024-10-08,Debit
2545,237,658.44,2024-10-04,Credit
2546,237,-3152.59,2024-06-09,Debit
2547,237,-2883.64,2024-10-25,Debit
2548,237,1115.59,2024-08-15,Credit
2549,237,3682.54,2024-08-12,Credit
2550,237,4612.95,2024-05-10,Credit
2551,237,3916.97,2024-10-27,Credit
2552,238,4775.08,2024-10-22,Credit
2553,238,4543.93,2024-03-02,Credit
2554,238,3697.02,2024-01-03,Credit
2555,238,-4593.78,2024-11-26,Debit
2556,238,-4264.0,2024-09-20,Debit
2557,238,3288.21,2024-04-18,Credit
2558,238,3842.91,2024-03-07,Credit
2559,238,-2065.04,2024-12-22,Debit
2560,238,-999.64,2024-06-10,Debit
2561,238,-664.59,2024-07-12,Debit
2562,238,2133.93,2024-07-11,Credit
2563,238,2205.04,2024-01-29,Credit
2564,238,-3116.55,2024-02-10,Debit
2565,238,-132.79,2024-07-14,Debit
2566,238,-1752.69,2024-02-08,Debit
2567,238,2929.47,2024-02-12,Credit
2568,238,-3694.43,2024-03-13,Debit
2569,238,529.5,2024-08-11,Credit
2570,238,1670.56,2024-05-19,Credit
2571,238,-1340.15,2024-12-15,Debit
2572,238,900.84,2024-01-13,Credit
2573,238,-2492.34,2024-10-30,Debit
2574,238,-1173.69,2024-09-18,Debit
2575,238,2631.25,2024-07-11,Credit
2576,238,-22.85,2024-11-18,Debit
2577,238,-4596.59,2024-03-25,Debit
2578,238,3060.86,2024-05-04,Credit
2579,238,4560.47,2024-03-26,Credit
2580,238,-2322.3,2024-11-24,Debit
2581,238,3133.31,2024-11-21,Credit
2582,238,-3449.37,2024-10-23,Debit
2583,238,4988.63,2024-12-15,Credit
2584,238,-4345.7,2024-12-28,Debit
2585,238,-1084.14,2024-07-14,Debit
2586,238,4344.54,2024-07-02,Credit
2587,238,-4186.07,2024-12-26,Debit
2588,238,-2940.04,2024-05-25,Debit
2589,238,-1983.28,2024-08-20,Debit
2590,238,-2202.74,2024-07-09,Debit
2591,238,4681.82,2024-11-22,Credit
2592,238,-1575.58,2024-02-07,Debit
2593,238,692.13,2024-06-03,Credit
2594,238,2143.89,2024-04-25,Credit
2595,238,-4282.34,2024-01-16,Debit
2596,238,-584.17,2024-02-06,Debit
2597,238,1649.31,2024-01-13,Credit
2598,238,1738.63,2024-10-30,Credit
2599,238,-935.11,2024-05-19,Debit
2600,238,3394.38,2024-06-20,Credit
2601,238,-3074.14,2024-10-17,Debit
2602,238,3106.63,2024-09-30,Credit
2603,238,-3884.64,2024-08-09,Debit
2604,238,2314.41,2024-03-18,Credit
2605,238,978.1,2024-11-13,Credit
2606,238,1951.34,2024-02-20,Credit
2607,238,4448.41,2024-11-04,Credit
2608,238,4224.45,2024-05-21,Credit
2609,238,-4402.44,2024-01-12,Debit
2610,238,4344.93,2024-01-17,Credit
2611,238,4280.47,2024-01-22,Credit
2612,238,-3295.23,2024-02-19,Debit
2613,238,-1558.91,2024-06-17,Debit
2614,239,-336.4,2024-11-08,Debit
2615,239,-3194.25,2024-05-27,Debit
2616,239,-3533.57,2024-08-06,Debit
2617,239,3737.18,2024-11-04,Credit
2618,239,3285.42,2024-09-15,Credit
2619,239,-900.49,2024-01-14,Debit
2620,239,3323.64,2024-03-14,Credit
2621,239,-944.77,2024-05-26,Debit
2622,239,-2595.49,2024-10-08,Debit
2623,239,-2016.08,2024-09-01,Debit
2624,239,-2934.16,2024-10-05,Debit
2625,239,4850.03,2024-02-11,Credit
2626,239,54.28,2024-03-26,Credit
2627,239,2259.66,2024-03-07,Credit
2628,239,293.46,2024-04-29,Credit
2629,239,-2559.89,2024-11-12,Debit
2630,239,731.93,2024-07-01,Credit
2631,239,-2071.44,2024-03-25,Debit
2632,239,3383.29,2024-12-21,Credit
2633,239,-1935.33,2024-08-02,Debit
2634,239,-1519.45,2024-05-20,Debit
2635,239,-391.65,2024-11-04,Debit
2636,239,-4032.52,2024-04-27,Debit
2637,239,296.66,2024-03-09,Credit
2638,239,-4908.05,2024-12-30,Debit
2639,239,1807.28,2024-12-02,Credit
2640,239,389.43,2024-05-02,Credit
2641,239,-3516.02,2024-10-11,Debit
2642,239,4044.67,2024-11-20,Credit
2643,239,1253.4,2024-12-26,Credit
2644,239,-4769.89,2024-10-08,Debit
2645,239,-1822.25,2024-03-02,Debit
2646,239,1438.42,2024-09-10,Credit
2647,239,3088.8,2024-02-11,Credit
2648,239,-3998.85,2024-10-11,Debit
2649,239,-3459.41,2024-09-24,Debit
2650,239,-3088.34,2024-03-28,Debit
2651,239,-3265.7,2024-01-26,Debit
2652,239,3249.86,2024-02-03,Credit
2653,239,1348.01,2024-01-25,Credit
2654,239,-2197.22,2024-10-22,Debit
2655,239,2744.97,2024-02-05,Credit
2656,239,2289.21,2024-05-27,Credit
2657,239,1624.25,2024-01-24,Credit
2658,239,-741.25,2024-03-01,Debit
2659,239,1113.13,2024-10-24,Credit
2660,239,-610.1,2024-02-06,Debit
2661,240,3293.14,2024-04-04,Credit
2662,240,-303.57,2024-01-10,Debit
2663,240,1615.96,2024-11-13,Credit
2664,240,3403.73,2024-03-13,Credit
2665,240,197.47,2024-03-04,Credit
2666,240,-2599.21,2024-01-04,Debit
2667,240,1500.41,2024-08-21,Credit
2668,240,235.76,2024-11-22,Credit
2669,240,-2578.6,2024-02-10,Debit
2670,240,1756.6,2024-03-19,Credit
2671,240,-2873.84,2024-01-28,Debit
2672,240,3686.69,2024-02-20,Credit
2673,240,-187.13,2024-08-25,Debit
2674,240,-2226.27,2024-08-20,Debit
2675,240,-142.71,2024-12-12,Debit
2676,240,-3982.49,2024-09-23,Debit
2677,240,2240.9,2024-01-24,Credit
2678,240,-4107.88,2024-08-30,Debit
2679,240,-2669.75,2024-07-19,Debit
2680,240,359.94,2024-10-03,Credit
2681,240,-3461.58,2024-02-08,Debit
2682,240,3175.22,2024-11-19,Credit
2683,240,2686.05,2024-05-25,Credit
2684,240,-4180.77,2024-11-14,Debit
2685,240,3269.13,2024-07-28,Credit
2686,240,157.57,2024-07-07,Credit
2687,240,-373.13,2024-01-08,Debit
2688,240,-4336.39,2024-09-30,Debit
2689,240,-3233.58,2024-06-07,Debit
2690,240,-4683.22,2024-12-06,Debit
2691,240,1959.68,2024-12-19,Credit
2692,240,482.48,2024-06-14,Credit
2693,240,-3826.81,2024-01-05,Debit
2694,240,-3034.34,2024-02-13,Debit
2695,240,-4048.43,2024-01-04,Debit
2696,240,528.97,2024-01-24,Credit
2697,240,1694.49,2024-08-11,Credit
2698,240,-3971.99,2024-06-19,Debit
2699,240,3394.75,2024-03-18,Credit
2700,240,1266.22,2024-10-21,Credit
2701,240,-785.94,2024-05-17,Debit
2702,240,-2451.08,2024-09-27,Debit
2703,240,4028.55,2024-07-08,Credit
2704,240,1390.86,2024-10-24,Credit
2705,240,2317.74,2024-12-10,Credit
2706,240,4579.35,2024-01-18,Credit
2707,241,-4966.84,2024-12-05,Debit
2708,241,-215.06,2024-09-05,Debit
2709,241,1740.13,2024-08-02,Credit
2710,241,-1165.35,2024-04-14,Debit
2711,241,-4878.68,2024-10-27,Debit
2712,241,-3962.11,2024-12-29,Debit
2713,241,-1456.75,2024-04-05,Debit
2714,241,-2652.28,2024-10-24,Debit
2715,241,-944.71,2024-03-15,Debit
2716,241,672.44,2024-03-27,Credit
2717,241,-83.37,2024-03-13,Debit
2718,241,-2197.81,2024-11-10,Debit
2719,241,4140.46,2024-04-18,Credit
2720,241,4464.54,2024-08-27,Credit
2721,241,3510.86,2024-02-05,Credit
2722,241,4659.34,2024-04-17,Credit
2723,241,-4057.12,2024-10-24,Debit
2724,241,-1060.21,2024-05-26,Debit
2725,241,2883.9,2024-05-14,Credit
2726,241,-3345.61,2024-01-29,Debit
2727,241,-4300.01,2024-09-19,Debit
2728,241,3915.01,2024-09-22,Credit
2729,241,-4390.3,2024-09-18,Debit
2730,241,-2472.03,2024-12-25,Debit
2731,241,-3255.73,2024-05-23,Debit
2732,241,2264.07,2024-12-13,Credit
2733,241,-1169.53,2024-04-20,Debit
2734,241,-3444.62,2024-03-09,Debit
2735,241,-2217.99,2024-03-19,Debit
2736,241,2361.14,2024-10-02,Credit
2737,241,-3248.87,2024-03-11,Debit
2738,241,-3592.21,2024-11-09,Debit
2739,241,-804.8,2024-05-16,Debit
2740,241,-4133.4,2024-01-09,Debit
2741,241,-3132.61,2024-12-25,Debit
2742,241,2393.02,2024-08-23,Credit
2743,241,779.36,2024-03-15,Credit
2744,241,3163.74,2024-07-04,Credit
2745,241,3295.25,2024-10-19,Credit
2746,241,-1823.91,2024-10-18,Debit
2747,241,-1758.63,2024-10-10,Debit
2748,241,3818.72,2024-04-02,Credit
2749,241,1262.47,2024-05-06,Credit
2750,241,2119.86,2024-06-29,Credit
2751,241,-4481.94,2024-03-10,Debit
2752,241,173.44,2024-09-22,Credit
2753,241,244.84,2024-03-26,Credit
2754,241,2813.66,2024-11-02,Credit
2755,241,-2581.76,2024-05-10,Debit
2756,241,2771.01,2024-04-13,Credit
2757,241,-4302.56,2024-07-15,Debit
2758,241,1126.62,2024-02-21,Credit
2759,241,2303.65,2024-10-04,Credit
2760,241,1138.22,2024-05-30,Credit
2761,241,-4453.54,2024-08-28,Debit
2762,241,-4662.74,2024-07-01,Debit
2763,241,2926.11,2024-09-12,Credit
2764,241,2955.15,2024-06-12,Credit
2765,241,4060.64,2024-04-16,Credit
2766,241,-837.86,2024-12-10,Debit
2767,241,1884.24,2024-12-14,Credit
2768,242,-391.27,2024-01-16,Debit
2769,242,2489.56,2024-12-25,Credit
2770,242,379.97,2024-11-24,Credit
2771,242,-3235.35,2024-03-27,Debit
2772,242,2649.86,2024-09-24,Credit
2773,242,-2450.92,2024-05-04,Debit
2774,242,-2751.99,2024-03-12,Debit
2775,242,1156.96,2024-01-19,Credit
2776,242,-1890.0,2024-09-09,Debit
2777,242,-1113.91,2024-06-29,Debit
2778,242,4011.88,2024-06-21,Credit
2779,242,-593.35,2024-04-09,Debit
2780,242,2248.18,2024-11-20,Credit
2781,242,-423.43,2024-02-12,Debit
2782,242,856.94,2024-09-30,Credit
2783,242,-868.6,2024-02-05,Debit
2784,242,4169.68,2024-02-04,Credit
2785,242,-1402.77,2024-10-05,Debit
2786,242,3074.53,2024-08-10,Credit
2787,242,2152.02,2024-02-15,Credit
2788,242,4926.22,2024-12-09,Credit
2789,242,868.93,2024-03-20,Credit
2790,242,3652.45,2024-06-02,Credit
2791,242,4601.61,2024-09-18,Credit
2792,242,4186.51,2024-02-11,Credit
2793,242,3258.74,2024-01-13,Credit
2794,242,-793.03,2024-02-22,Debit
2795,242,3898.25,2024-04-07,Credit
2796,242,3839.54,2024-11-29,Credit
2797,242,1647.76,2024-05-17,Credit
2798,242,4777.93,2024-04-04,Credit
2799,242,2414.38,2024-12-21,Credit
2800,242,-136.03,2024-05-01,Debit
2801,242,548.1,2024-05-15,Credit
2802,242,2729.41,2024-07-15,Credit
2803,242,-4977.92,2024-07-05,Debit
2804,242,-4741.72,2024-10-27,Debit
2805,242,-1979.84,2024-02-02,Debit
2806,242,238.62,2024-08-07,Credit
2807,242,3255.8,2024-03-22,Credit
2808,242,-853.46,2024-07-05,Debit
2809,242,-4171.09,2024-10-06,Debit
2810,242,-1871.79,2024-08-31,Debit
2811,242,-4280.6,2024-08-25,Debit
2812,242,3518.3,2024-09-12,Credit
2813,242,-3780.35,2024-07-30,Debit
2814,242,-1286.91,2024-09-14,Debit
2815,242,-2120.0,2024-04-20,Debit
2816,242,3124.43,2024-02-13,Credit
2817,243,-2501.67,2024-01-27,Debit
2818,243,4270.36,2024-02-21,Credit
2819,243,-2578.81,2024-01-29,Debit
2820,243,1717.2,2024-08-11,Credit
2821,243,2086.77,2024-08-02,Credit
2822,243,1249.65,2024-06-29,Credit
2823,243,3723.79,2024-02-03,Credit
2824,243,-1947.5,2024-06-03,Debit
2825,243,4958.07,2024-03-07,Credit
2826,243,-479.29,2024-11-04,Debit
2827,243,-4795.78,2024-11-04,Debit
2828,243,-1897.91,2024-11-06,Debit
2829,243,-2007.94,2024-01-29,Debit
2830,243,406.39,2024-11-10,Credit
2831,243,-1338.13,2024-01-25,Debit
2832,243,-1004.07,2024-04-05,Debit
2833,243,-3012.59,2024-03-01,Debit
2834,243,-2705.32,2024-10-13,Debit
2835,243,747.24,2024-06-14,Credit
2836,243,4973.31,2024-02-13,Credit
2837,243,4508.24,2024-12-21,Credit
2838,243,2160.14,2024-03-19,Credit
2839,243,1669.55,2024-10-14,Credit
2840,243,-1276.69,2024-05-03,Debit
2841,243,1225.78,2024-03-25,Credit
2842,243,4388.98,2024-03-29,Credit
2843,243,-2763.6,2024-03-26,Debit
2844,243,-4450.4,2024-04-02,Debit
2845,243,4951.43,2024-01-19,Credit
2846,243,-4663.57,2024-03-14,Debit
2847,243,3367.83,2024-08-11,Credit
2848,243,3355.41,2024-06-05,Credit
2849,243,-3564.01,2024-04-05,Debit
2850,243,-580.36,2024-12-30,Debit
2851,243,2264.77,2024-09-13,Credit
2852,243,-836.37,2024-07-09,Debit
2853,243,-124.92,2024-05-31,Debit
2854,243,-3706.71,2024-10-26,Debit
2855,243,-3199.59,2024-05-30,Debit
2856,243,-3940.04,2024-12-20,Debit
2857,243,3457.26,2024-11-20,Credit
2858,243,3871.8,2024-11-11,Credit
2859,243,4436.9,2024-08-12,Credit
2860,243,2157.96,2024-03-29,Credit
2861,243,-51.32,2024-03-31,Debit
2862,243,1225.19,2024-06-25,Credit
2863,243,1570.89,2024-07-20,Credit
2864,243,-3641.62,2024-11-21,Debit
2865,243,-3252.63,2024-02-25,Debit
2866,243,4048.14,2024-05-29,Credit
2867,243,-3563.22,2024-06-14,Debit
2868,243,-554.14,2024-10-17,Debit
2869,243,260.29,2024-01-30,Credit
2870,243,-2140.48,2024-11-13,Debit
2871,243,4458.11,2024-02-28,Credit
2872,243,-4358.19,2024-07-03,Debit
2873,243,2263.37,2024-05-09,Credit
2874,243,-2313.12,2024-06-24,Debit
2875,243,-836.94,2024-12-25,Debit
2876,243,-3143.21,2024-04-13,Debit
2877,243,96.12,2024-05-17,Credit
2878,243,3851.1,2024-10-13,Credit
2879,243,-1407.69,2024-04-22,Debit
2880,243,-2782.7,2024-12-28,Debit
2881,243,3002.79,2024-06-21,Credit
2882,243,3747.88,2024-07-07,Credit
2883,244,-850.23,2024-04-25,Debit
2884,244,1977.89,2024-01-28,Credit
2885,244,-1616.34,2024-05-29,Debit
2886,244,-3844.9,2024-04-26,Debit
2887,244,2263.68,2024-08-01,Credit
2888,244,129.91,2024-10-19,Credit
2889,244,-4482.07,2024-02-18,Debit
2890,244,-2271.81,2024-01-06,Debit
2891,244,1679.34,2024-12-23,Credit
2892,244,3552.41,2024-08-02,Credit
2893,244,-1585.18,2024-06-10,Debit
2894,244,-412.4,2024-04-30,Debit
2895,244,839.87,2024-08-15,Credit
2896,244,1778.84,2024-05-21,Credit
2897,244,-301.63,2024-09-05,Debit
2898,244,317.98,2024-04-22,Credit
2899,244,2000.17,2024-12-05,Credit
2900,244,428.49,2024-12-18,Credit
2901,244,4558.38,2024-05-28,Credit
2902,244,-2594.44,2024-07-25,Debit
2903,244,-705.17,2024-11-28,Debit
2904,244,3542.31,2024-03-09,Credit
2905,244,-4362.12,2024-10-30,Debit
2906,244,-40.37,2024-02-25,Debit
2907,244,-3126.67,2024-01-20,Debit
2908,244,-3022.58,2024-08-04,Debit
2909,244,-1645.9,2024-07-19,Debit
2910,244,2231.34,2024-07-11,Credit
2911,244,3360.03,2024-07-23,Credit
2912,244,3866.79,2024-04-07,Credit
2913,244,4639.59,2024-06-04,Credit
2914,244,-524.58,2024-05-10,Debit
2915,244,-195.32,2024-10-03,Debit
2916,244,-4540.85,2024-11-06,Debit
2917,245,3078.39,2024-12-08,Credit
2918,245,-3935.85,2024-01-01,Debit
2919,245,4984.56,2024-04-27,Credit
2920,245,2861.46,2024-09-30,Credit
2921,245,-2022.31,2024-12-29,Debit
2922,245,2868.29,2024-01-10,Credit
2923,245,1713.31,2024-12-30,Credit
2924,245,832.53,2024-06-15,Credit
2925,245,-385.01,2024-03-03,Debit
2926,245,3997.52,2024-02-14,Credit
2927,245,-4560.57,2024-06-10,Debit
2928,245,4310.83,2024-03-26,Credit
2929,245,4071.75,2024-07-24,Credit
2930,245,132.52,2024-09-04,Credit
2931,245,4973.36,2024-12-21,Credit
2932,245,-2626.18,2024-11-23,Debit
2933,245,3544.89,2024-07-27,Credit
2934,245,1859.88,2024-10-28,Credit
2935,245,-3023.51,2024-06-22,Debit
2936,245,3261.07,2024-12-06,Credit
2937,245,-3490.91,2024-11-06,Debit
2938,245,3965.31,2024-04-10,Credit
2939,245,4189.31,2024-07-11,Credit
2940,245,-3877.74,2024-09-25,Debit
2941,245,1709.72,2024-09-11,Credit
2942,245,-104.29,2024-06-28,Debit
2943,245,2441.13,2024-10-08,Credit
2944,245,-4461.96,2024-10-09,Debit
2945,245,2949.92,2024-06-28,Credit
2946,245,3877.74,2024-06-28,Credit
2947,245,-3701.65,2024-08-14,Debit
2948,245,-4587.56,2024-10-13,Debit
2949,245,-789.94,2024-05-29,Debit
2950,245,-682.43,2024-08-16,Debit
2951,245,-3234.1,2024-01-24,Debit
2952,245,1586.61,2024-04-24,Credit
2953,245,-1231.09,2024-09-01,Debit
2954,245,-1238.43,2024-08-08,Debit
2955,245,1664.16,2024-12-24,Credit
2956,245,-2333.43,2024-11-29,Debit
2957,245,-3616.63,2024-05-16,Debit
2958,245,2345.24,2024-02-22,Credit
2959,245,-797.06,2024-09-25,Debit
2960,246,1455.68,2024-10-26,Credit
2961,246,-1928.72,2024-09-19,Debit
2962,246,4317.82,2024-09-07,Credit
2963,246,2452.43,2024-08-19,Credit
2964,246,-1273.79,2024-10-14,Debit
